INFO:root:FileData(name='All Users', extension='', is_directory=True, parent_directory='C:/Users/')
INFO:root:FileData(name='payments_menu_mtransfer_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_novotelecom', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_novotelecom_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_pal', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_pal_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_pal_active_il', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_pal_il', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_paymentwall', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_paymentwall_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_paynet', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_paynet_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_rewardspay', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_rewardspay_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_sms', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_sms_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_sms_active_il', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_sms_il', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_subscr', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_subscr_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_terminal', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_terminal_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_trialpay', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_trialpay_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_uol', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_uol_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_vcards', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_vcards_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_vio', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_vio_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_virgopass', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_virgopass_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_wave_point', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_wave_point_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_wmyandex', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_wmyandex_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_wmyandex_active_discount', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_wmyandex_discount', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_yetipay', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_menu_yetipay_active', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='payments_sms', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='Paypal', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='pay_hover', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='play_more', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='play_more_disabled', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='play_more_hover', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='prev_support_01', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='prev_support_02', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='processing', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi001', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi003', extension='.jpg', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi004', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi007', extension='.jpg', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi010', extension='.jpg', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi013', extension='.jpg', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi015', extension='.jpg', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='qiwi_logo', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='question', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='send_support_01', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='send_support_02', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='spacer', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='strl', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='top_menu_button_01', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='top_menu_button_02', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='top_menu_button_03', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='up_triangle_verysmall', extension='.png', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='vcards_beeline', extension='.png', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='vcards_megafon', extension='.png', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='virgopass_multi_internet', extension='.png', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='waiting2', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='webmoney_logo', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='white_border', extension='.png', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='wm_logo', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='yam_logo', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='yam_logo_small', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='yandex_money_logo', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='z_image_100', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='z_image_44', extension='.gif', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata\\images')
INFO:root:FileData(name='no_connect.html', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='payments_alipay.html', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='payments_alipay', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='payments_avangate.html', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='payments_avangate', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
INFO:root:FileData(name='payments_aw_online_activation.html', extension='.xslt', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\skins\\summer2009agsn_rv3\\3.1.3.1300\\wdata')
